BPUIC;y_Koord_Ost;x_Koord_Nord
8500574;2654370;1253101
8578717;2655078;1241005
8593464;2682400;1224800
8582227;2740870;1252420
8588024;2692222;1236319
8595088;2679270;1227030
8581966;2679283;1272103
8571964;2585170;1235936
8571211;2585180;1215122
8572172;2605025;1247887
8582646;2641416;1244356
8589181;2642342;1245656
8580562;2644686;1266685
8502686;2645637;1252280
8580734;2605340;1251030
8587789;2529385;1185865
8573901;2731550;1219950
8578170;2608934;1268119
8578661;2647278;1251101
8500588;2649009;1267352
8500582;2649723;1261966
8572478;2649827;1254039
8503697;2679300;1237575
8531062;2679318;1196571
8595654;2679319;1282616
8591400;2687825;1245435
8502704;2657839;1254786
8588877;2620927;1261064
8583810;2639378;1265489
8582500;2639451;1262835
8593841;2539216;1152303
8581849;2604723;1252536
8500686;2604727;1253911
8581749;2658176;1259269
8504369;2585180;1218998
8500788;2658239;1257778
8581564;2698401;1249814
8503396;2706291;1235281
8581530;2639585;1265620
8590922;2698403;1262082
8500586;2639675;1262671
8577998;2639940;1248582
8583099;2639972;1244616
8578001;2639975;1249738
8578003;2640381;1249224
8593437;2679400;1227495
8577221;2679449;1207031
8505869;2679511;1148819
8577222;2679545;1206663
8570000;2507549;1137762
8593436;2679565;1227260
8573261;2679600;1261050
8590208;2647692;1248987
8590211;2647991;1248837
8590213;2649060;1248639
8576167;2690190;1256627
8573407;2731568;1278252
8590307;2667172;1257803
8502750;2668310;1249138
8590737;2672548;1253174
8583047;2679656;1235556
8591143;2679664;1251438
8573900;2731625;1219850
8572064;2562888;1247836
8572103;2578178;1244587
8572143;2604500;1252300
8590408;2638006;1244001
8577957;2654187;1252186
8581107;2654765;1259635
8590265;2655004;1245994
8503573;2656985;1268431
8591434;2679710;1250451
8583855;2679719;1233587
8531063;2679723;1198539
8591344;2679724;1247362
8576168;2690516;1257052
8573159;2682408;1236671
8577408;2682415;1212895
8576024;2698407;1236172
8572411;2642250;1260510
8576169;2690575;1257729
8574983;2731642;1174611
8572406;2642314;1256378
8578655;2642680;1252845
8572412;2642686;1261139
8589186;2642831;1247624
8581550;2643746;1263142
8572389;2646172;1251062
8583349;2574312;1251104
8590301;2667588;1257834
8572150;2598026;1252939
8583447;2625131;1266463
8500240;2636001;1245850
8500780;2637496;1253627
8572407;2642017;1257261
8591035;2679748;1248201
8581534;2682414;1227710
8571994;2597613;1241001
8591275;2679779;1251149
8591431;2679809;1250898
8505666;2679836;1205279
8573437;2694350;1277125
8590926;2698407;1261895
8503192;2706301;1237308
8576173;2692174;1257475
8587556;2661387;1244753
8577432;2692227;1208338
8591728;2706304;1231105
8588679;2508225;1139325
8592963;2508304;1120789
8587690;2706316;1199532
8504673;2574270;1089360
8587020;2672905;1251006
8593673;2553576;1217849
8578923;2603996;1243703
8506659;2722165;1261739
8573262;2679853;1260808
8502852;2679860;1225860
8503871;2679862;1261982
8500854;2620653;1264920
8578269;2627616;1260072
8590417;2635709;1244337
8577983;2635738;1245636
8590418;2635768;1243766
8590431;2635818;1244043
8583862;2509181;1155191
8572431;2635832;1266357
8591254;2679874;1248931
8583772;2682426;1273831
8575980;2698408;1243402
8572104;2577496;1244351
8593316;2584761;1220896
8582637;2698417;1220477
8576076;2706341;1234482
8580615;2682450;1263250
8518955;2679934;1155874
8593450;2682465;1224945
8505084;2691739;1207585
8593451;2682480;1224680
8588906;2682500;1213400
8571992;2595478;1241302
8590470;2682501;1240129
8577225;2682507;1205188
8530458;2682511;1144105
8595624;2601396;1146113
8583311;2603445;1252441
8572166;2603679;1257619
8578055;2635049;1244785
8590422;2635054;1244119
8578039;2635057;1244631
8595471;2635060;1244508
8590484;2682515;1241206
8591267;2682518;1252285
8506960;2693315;1258654
8594550;2657054;1249356
8575898;2682528;1130231
8571452;2585200;1199306
8591738;2706350;1232475
8572145;2603109;1252496
8578031;2632993;1243817
8508864;2682589;1195068
8530758;2682595;1195077
8593398;2682600;1227740
8587278;2682620;1224660
8573317;2706360;1269533
8583303;2567734;1255847
8582568;2594803;1249102
8571968;2594216;1245698
8572174;2602755;1247757
8500665;2602804;1241946
8572286;2633060;1257737
8582142;2633312;1257908
8581834;2571070;1256233
8503470;2704572;1281755
8572285;2632861;1257687
8594997;2692250;1209443
8578045;2632889;1246761
8572434;2636975;1265018
8572305;2637040;1253620
8572681;2637134;1240209
8572268;2637299;1261205
8592414;2692255;1208869
8531161;2585240;1132968
8592413;2692279;1208864
8574473;2716754;1231545
8595962;2554428;1146291
8572074;2577179;1260229
8581827;2593322;1246690
8583660;2602682;1242014
8580617;2682680;1262914
8577411;2682710;1213740
8572054;2571353;1252170
8573636;2706381;1252841
8575349;2716755;1100559
8572158;2602660;1252775
8500862;2631439;1260596
8587564;2631447;1249492
8578043;2631527;1247077
8592449;2631545;1249154
8578044;2631761;1247026
8578029;2632159;1243563
8578303;2632258;1251667
8572296;2636955;1255792
8572036;2576924;1245385
8581298;2557219;1131628
8572000;2592736;1241885
8580223;2592792;1246149
8581220;2593114;1245958
8571983;2593169;1246187
8580606;2593216;1245540
8591241;2682780;1245037
8503862;2682796;1238001
8580622;2682800;1264300
8573184;2682800;1231150
8591291;2682868;1249190
8578292;2629429;1256245
8594172;2629463;1241571
8578024;2629717;1241042
8590259;2648459;1250334
8572109;2572200;1241675
8591727;2706383;1231393
8580116;2706400;1150063
8503877;2661419;1260440
8572593;2669333;1268917
8590269;2669480;1253593
8503576;2682880;1273900
8580583;2682896;1263678
8582005;2682898;1262661
8582232;2629964;1269124
8580619;2682900;1262000
8530683;2682900;1210500
8505127;2682904;1205023
8590679;2682912;1241783
8572050;2567591;1255038
8577499;2698429;1208185
8583554;2592419;1244679
8583445;2630021;1267578
8582231;2630277;1269502
8573257;2682925;1263900
8593409;2682930;1226260
8591144;2682937;1252863
8578819;2706410;1266383
8592419;2692309;1208673
8578282;2628036;1254058
8578267;2628063;1260137
8578270;2628272;1260056
8577902;2628364;1244681
8531162;2628867;1092882
8594913;2731643;1278396
8578273;2628972;1260700
8594894;2731646;1277802
8578274;2629124;1261135
8578290;2629153;1256565
8590240;2668645;1254084
8589488;2682980;1227560
8592270;2526400;1151338
8572084;2572947;1248613
8502292;2682995;1222035
8577385;2692325;1186840
8582131;2573215;1252270
8572018;2585676;1249053
8591191;2683007;1252700
8591103;2683025;1252965
8573182;2683029;1232809
8580792;2683047;1167374
8502799;2683060;1227840
8575902;2683074;1127026
8573104;2683076;1195873
8573242;2683082;1256034
8590707;2683085;1237644
8503850;2683100;1263375
8594068;2698440;1228950
8576380;2698468;1114901
8593374;2585276;1221812
8576393;2585281;1221056
8588305;2585283;1111546
8590215;2648479;1249136
8580624;2683100;1264750
8594254;2683104;1242882
8581276;2698479;1228197
8572167;2600290;1256287
8572017;2587053;1248018
8580987;2706425;1114652
8582152;2587398;1242638
8582149;2588843;1242634
8578268;2627581;1260223
8572082;2572912;1250446
8579448;2574746;1090642
8588076;2627588;1240745
8572252;2627692;1267384
8578281;2627891;1255136
8578287;2627990;1250585
8590423;2636166;1244432
8582523;2636168;1266282
8572266;2636301;1262493
8590424;2636557;1244680
8577503;2636573;1240707
8500973;2636596;1262187
8579941;2683120;1268920
8590709;2683134;1237259
8571210;2585332;1215772
8590290;2634920;1245468
8595911;2634907;1245726
8595988;2634915;1244295
8578056;2635231;1244725
8594152;2635378;1246188
8507015;2635399;1244316
8578052;2635450;1245723
8577982;2635457;1245359
8573116;2692353;1192281
8581843;2641402;1264770
8588021;2692379;1235802
8590239;2669021;1254017
8593918;2558491;1143390
8500662;2571412;1259685
8572075;2577466;1260141
8572250;2626808;1266957
8590672;2683220;1242602
8503772;2683225;1263000
8508723;2683247;1176582
8593536;2580683;1092841
8572019;2585335;1249627
8580762;2585434;1250321
8571996;2593011;1245728
8582402;2593049;1244059
8579764;2593383;1246934
8572008;2593741;1249965
8572236;2625925;1259950
8577508;2626062;1266804
8531169;2626082;1092782
8530698;2626441;1267082
8581285;2626450;1241002
8592486;2585381;1218438
8593337;2585405;1219863
8571207;2585407;1217502
8583212;2585438;1215185
8590255;2626507;1267183
8583449;2626785;1267218
8500371;2632491;1243509
8587635;2632500;1243213
8502571;2669826;1240774
8580632;2683273;1263287
8502970;2683290;1228360
8588718;2683290;1227910
8503446;2683302;1248142
8590682;2683305;1242306
8582739;2683310;1262715
8573160;2683312;1238109
8509879;2731665;1183646
8531053;2769927;1183730
8506963;2706435;1274557
8582147;2567746;1260706
8583350;2576617;1250881
8500878;2581845;1242446
8572004;2591018;1249697
8581235;2592246;1246101
8572092;2581874;1251385
8583822;2583557;1242460
8581963;2584851;1243083
8576392;2585442;1220665
8587620;2585444;1221107
8595718;2629648;1255767
8580477;2630624;1269113
8580565;2630635;1267323
8590179;2665462;1257004
8590670;2683321;1241587
8577563;2683340;1228100
8591378;2683352;1243272
8502961;2683356;1232572
8573206;2683358;1261710
8572105;2576941;1244011
8573207;2683375;1261275
8588569;2692389;1191990
8505867;2683380;1151550
8590678;2683382;1241352
8591062;2683417;1251875
8590777;2683435;1240196
8580631;2683441;1263853
8530386;2683456;1200060
8590675;2683474;1241932
8591339;2683478;1249139
8583347;2582555;1252557
8589412;2623832;1257956
8592306;2623884;1251087
8592477;2585504;1221493
8572234;2624079;1259475
8589416;2624098;1258352
8590692;2683494;1242934
8572951;2683496;1201401
8578012;2641799;1246954
8503856;2683501;1263521
8582103;2683501;1274333
8573103;2683543;1196105
8591085;2683560;1253545
8503484;2683560;1283990
8588854;2532079;1158147
8590685;2683590;1242393
8573161;2683595;1237958
8577403;2683600;1212080
8582972;2585954;1242911
8578320;2622356;1259156
8531233;2621991;1091081
8572221;2622038;1258999
8590775;2683614;1239887
8575881;2683622;1140262
8573111;2683647;1168391
8572216;2622050;1257850
8590690;2683657;1241790
8573208;2683658;1260673
8503500;2683659;1247926
8590782;2683749;1240283
8572212;2622086;1259325
8580628;2683750;1264600
8530797;2683794;1207468
8590845;2674499;1249199
8578381;2674604;1280200
8590914;2674710;1252420
8590689;2683851;1241802
8590673;2683868;1242094
8505763;2683879;1140463
8531235;2620942;1093435
8595217;2532082;1155117
8592409;2692397;1208603
8502282;2683880;1225665
8591164;2683928;1248969
8587740;2692404;1209344
8578395;2683928;1282662
8578333;2621627;1251599
8578334;2621627;1251085
8530697;2621640;1265689
8589407;2621655;1261300
8589406;2621692;1261714
8578347;2621721;1264546
8594336;2621746;1259992
8589420;2621749;1260575
8531167;2621795;1091814
8589404;2621928;1261786
8589425;2621969;1260102
8530211;2621981;1091131
8591375;2684116;1246891
8591140;2684126;1251166
8591124;2684128;1253337
8582123;2692427;1264797
8587506;2692450;1186580
8576410;2585595;1220453
8593350;2585613;1219718
8572238;2624573;1261337
8592304;2624834;1252535
8578360;2625390;1266697
8573495;2692470;1292790
8578253;2625770;1250320
8531034;2634553;1157320
8572753;2636512;1217839
8590772;2683939;1240167
8572096;2576611;1252680
8572093;2582563;1251172
8591336;2683978;1249363
8595423;2683980;1282335
8590688;2683986;1241309
8583775;2684052;1259320
8590674;2684063;1241842
8577386;2692488;1186186
8595155;2619837;1263010
8590780;2684079;1239427
8530654;2684094;1267369
8591156;2684105;1249093
8502986;2684106;1231303
8590681;2684107;1241507
8577531;2684120;1225860
8590776;2684126;1240062
8596050;2623615;1249282
8503677;2684151;1241895
8587847;2611321;1229482
8531481;2684173;1257309
8573209;2684175;1260650
8575900;2684178;1127445
8591109;2684189;1245449
8577532;2684200;1225570
8590773;2684240;1240547
8590784;2684265;1240023
8590687;2684273;1241359
8591950;2534284;1152491
8576779;2582645;1242725
8573681;2692505;1267548
8590873;2692498;1232178
8530836;2684288;1267576
8590771;2684311;1240299
8530210;2622568;1087537
8589421;2623073;1259166
8572240;2623268;1263756
8530434;2692511;1179550
8505121;2692520;1179535
8579649;2512909;1143702
8502296;2684460;1225990
8581770;2692530;1269947
8577378;2692551;1191548
8588034;2692553;1236540
8574303;2756813;1260300
8577445;2684460;1204861
8591318;2684489;1252121
8577399;2684500;1211660
8577534;2684530;1224560
8506727;2731667;1256920
8590871;2692647;1232241
8503857;2684575;1259750
8503675;2684670;1240481
8575678;2706440;1094779
8572016;2587547;1247292
8572324;2616777;1245184
8595181;2561016;1137589
8572086;2575904;1250602
8583356;2576063;1252721
8502284;2684680;1224320
8588238;2692579;1208408
8530693;2692616;1181477
8577400;2684705;1211790
8573327;2706452;1279308
8506896;2692625;1264775
8588750;2613507;1259320
8588755;2613531;1258982
8572141;2615079;1253415
8578190;2615564;1263600
8578226;2613548;1260176
8500765;2613550;1249075
8589332;2613567;1268361
8531400;2585623;1104427
8530096;2585632;1104431
8572207;2614000;1258326
8582240;2754657;1251894
8591443;2686046;1248365
8592420;2692628;1209200
8576084;2692644;1235520
8531024;2692649;1203587
8590207;2648655;1249154
8592234;2546832;1155393
8576252;2677866;1255870
8591162;2687680;1246218
8575891;2687961;1129030
8576214;2687962;1242532
8587977;2688000;1239345
8582595;2757166;1207497
8594661;2770034;1182929
8509620;2757105;1224715
8594220;2716767;1094908
8574404;2757126;1214960
8593838;2536057;1151995
8587604;2706500;1171080
8500691;2613348;1258864
8589353;2613369;1267816
8572122;2613104;1248969
8590890;2688028;1251688
8588984;2688035;1234091
8591899;2688050;1169200
8577544;2688085;1225330
8571451;2585641;1199406
8506755;2688100;1270075
8593849;2536079;1155158
8573810;2698492;1226732
8591744;2706462;1232544
8506608;2738117;1245836
8581683;2731676;1276462
8530660;2731708;1220046
8588875;2531142;1154096
8570255;2538954;1184474
8506483;2731753;1250683
8587605;2706463;1172400
8575984;2706466;1243271
8503355;2706507;1234818
8588434;2540422;1152551
8581513;2550949;1169241
8593983;2555098;1145935
8572047;2568920;1253015
8579446;2575705;1092644
8503656;2609143;1216063
8578197;2609570;1263659
8578234;2611620;1256627
8572131;2611631;1254291
8589326;2612648;1267600
8590659;2688104;1234904
8505918;2688108;1196917
8502295;2688120;1221370
8595940;2688125;1165320
8508475;2688135;1197185
8587470;2716767;1135455
8575593;2718360;1077790
8500668;2589238;1245263
8588066;2611466;1263998
8589461;2616901;1270668
8573276;2676475;1259650
8517522;2585906;1220743
8587614;2585642;1221325
8531403;2585704;1104431
8573907;2585724;1117377
8592102;2536612;1153116
8571222;2585789;1217207
8595238;2585867;1221831
8574658;2676492;1247302
8587967;2688138;1238954
8503481;2688144;1282114
8591733;2706510;1231630
8575890;2688177;1129164
8577440;2688185;1205864
8503968;2688200;1286250
8594471;2688205;1165495
8590582;2688217;1250582
8588205;2688226;1240147
8588315;2688226;1255739
8575494;2688242;1117697
8591802;2716798;1094158
8575612;2716800;1079600
8573329;2716802;1112185
8573990;2716809;1247859
8505369;2716810;1093533
8575310;2716813;1096379
8595946;2716815;1256830
8576215;2688245;1242674
8595074;2688245;1253406
8502624;2722167;1123654
8572191;2611489;1245495
8590885;2688261;1251846
8595941;2688266;1165372
8575691;2688285;1153147
8590913;2675106;1252559
8573455;2688300;1280250
8577439;2688311;1205767
8583015;2722168;1117956
8572012;2589619;1245462
8588987;2688321;1233719
8595942;2688331;1165184
8594469;2688338;1165200
8575889;2688414;1129348
8530833;2688415;1193868
8587995;2688426;1238204
8572119;2611550;1249025
8573093;2688453;1193764
8575152;2722171;1117047
8588002;2688473;1238717
8577438;2688479;1205640
8592502;2688488;1282305
8573872;2722199;1223019
8573867;2722208;1226530
8573360;2709909;1267747
8506732;2709910;1268100
8572037;2575662;1245417
8594766;2710764;1269077
8575581;2722212;1080293
8574728;2757172;1149463
8506595;2716829;1273147
8582813;2590360;1245597
8591625;2716829;1096779
8588005;2688528;1238016
8573997;2720735;1246196
8594472;2688530;1165350
8583503;2757182;1227292
8588290;2716830;1096543
8588986;2688535;1233903
8503899;2688549;1233350
8503969;2688549;1285958
8587431;2688550;1172200
8573703;2688550;1270075
8590592;2688527;1249901
8530462;2716832;1095968
8595622;2600494;1145774
8582730;2661227;1244120
8591606;2716835;1094923
8580035;2716840;1094620
8578603;2716842;1257411
8505553;2716847;1094645
8592152;2542263;1151785
8573048;2661236;1208635
8576276;2675436;1255363
8574383;2757174;1230827
8579680;2757180;1226212
8592507;2688597;1281664
8503660;2688600;1237615
8506567;2722213;1274289
8583021;2722222;1117755
8575179;2722225;1117668
8573385;2722232;1272137
8583011;2722232;1116429
8573873;2722250;1223200
8573911;2722252;1258431
8574560;2757225;1205475
8505545;2722275;1095319
8592511;2688603;1283311
8506985;2722373;1280302
8573312;2709874;1268781
8578809;2709881;1268420
8594756;2710040;1268560
8583329;2710158;1268746
8573359;2710184;1267928
8594733;2710226;1268419
8580068;2722382;1078345
8583028;2722386;1115922
8578414;2753275;1244272
8594776;2757228;1207597
8581436;2757234;1206718
8575380;2722397;1097166
8591671;2722402;1258263
8589501;2722410;1078752
8582995;2722418;1118198
8575829;2722450;1076115
8500258;2601057;1199499
8574977;2785955;1154355
8505538;2722451;1097176
8581551;2722477;1117104
8506496;2722477;1225973
8591670;2722478;1258859
8573981;2722485;1246983
8582162;2739966;1269898
8590641;2688642;1238447
